Time,Va,Ia,Za,Ra,Xa,Vb,Ib,Zb,Rb,Xb,Vc,Ic,Zc,Rc,Xc
0.547,9721.42427736415,117.888357550071,17.5531120274438,-4.69092619775842,-16.9146963689915,-34669.5863981839,-0.702267770467578,1007.20550395734,NaN,NaN,-22697.7704506043,-117.186089779604,40.5988442366132,-15.8395436222612,-37.3814795211114
0.548,10774.666650029,-75.0133201053685,17.5503508208615,-4.68987851583251,-16.9121214944207,-19172.4966512754,-17.698745518176,1007.02975563077,NaN,NaN,-26188.0722745059,92.7120656235446,40.5980276299263,-15.8392362917156,-37.3807228546407
0.549,10783.191494537,-261.228030837592,17.5488739499363,-4.68823132037448,-16.9110456210553,-1793.61569538928,-32.4868578779868,1006.68806537702,NaN,NaN,-27112.386356949,293.714888715579,40.5999471556484,-15.839557073799,-37.3826716641188
0.55,9751.31069704229,-422.558735412193,17.552077523995,-4.68947582755748,-16.914025005039,15762.8781134039,-43.6223219390018,1006.24469630334,NaN,NaN,-25374.3861859064,466.181057351195,40.6016520536805,-15.8402038576335,-37.3842492399774
0.551,7765.83215215186,-543.270332884719,17.5506969667226,-4.68674113359779,-16.9133503944182,31794.3956532979,-49.9711340743199,1005.82655121933,NaN,NaN,-21131.1744663483,593.241466959039,40.6023435717673,-15.8406864799548,-37.3847957780114
0.552,5025.78510380187,-611.470936552038,17.5512439312871,-4.68587906926851,-16.9141568185864,44724.526591041,-50.9242353363732,1005.3583731679,NaN,NaN,-14820.0065536003,662.395171888411,40.6029478182651,-15.8409353635039,-37.385346572448
0.553,1810.55768023447,-620.489520262448,17.5524902672512,-4.6872886630873,-16.9150595497279,53284.5101449723,-46.4183887007071,1004.87753530584,NaN,NaN,-7052.91557838759,666.907908963155,40.6042602084245,-15.8438552215481,-37.3855346195834
0.554,-1580.1608740998,-569.501977863521,17.5534553952268,-4.68656588054584,-16.9162613056053,56637.8833032422,-36.884570976257,1004.52614773008,NaN,NaN,1426.66497039841,606.386548839778,40.6044631756976,-15.8439053730445,-37.3857338073842
0.555,-4811.09002176596,-463.443145898208,17.5547246581325,-4.68637015532875,-16.9176325941335,54456.650220103,-23.2430414101565,1004.30605746554,NaN,NaN,9773.57300854492,486.686187308364,40.6048568719891,-15.8441927451433,-37.386039611725
0.556,-7555.63467118713,-312.685474949458,17.5551138102683,-4.68749215343178,-16.9177255623499,46957.6908803745,-6.82971632695835,1004.18730114927,NaN,NaN,17163.4637710022,319.515191276417,40.6031123352295,-15.846406366795,-37.3832066116012
0.557,-9557.38310436041,-132.039309886767,17.5554756535608,-4.68829246502427,-16.917879275641,34872.9563300563,10.7344418607293,1004.23043719629,NaN,NaN,22889.3271529781,121.304868026038,40.6033887336107,-15.8465784650255,-37.3834338658783
0.558,-10618.4590066018,60.8519123340872,17.5573169579415,-4.68930736394184,-16.9195087165113,19380.7722900941,27.7185779928086,1004.40793051754,NaN,NaN,26389.5430991376,-88.5704903268959,40.6035241844053,-15.8468680953611,-37.3834582103075
0.559,-10626.6151522308,247.126367275927,17.5566724935109,-4.69000127256205,-16.9186476146224,2000.25151018334,42.4800797043033,1004.71038014582,NaN,NaN,27308.0436821492,-289.60644698023,40.600672109332,-15.8461674309633,-37.3806574778905
0.56,-9589.06984589157,408.502344509285,17.5561001234272,-4.69045813851872,-16.9179270005105,-15560.3371258071,53.5836015779488,1005.09108581822,NaN,NaN,25563.2217537407,-462.085946087234,40.5998658201316,-15.8458680511398,-37.3799086451339
0.561,-7608.75895665914,529.207063460559,17.5568326558827,-4.692438742291,-16.9181379459004,-31588.5629533736,59.9123714929591,1005.54166887743,NaN,NaN,21330.0502548377,-589.119434953518,40.5997184713599,-15.8459480685961,-37.3797146827131
0.562,-4871.50975571657,597.454640696442,17.5557659601558,-4.6921539015569,-16.917109984033,-44521.4192828484,60.8409520778131,1006.01909323754,NaN,NaN,15015.3053618147,-658.295592774255,40.5983847509769,-15.8443564456926,-37.3789407716457
0.563,-1649.67105433381,606.523679437684,17.5549278082608,-4.69195575110137,-16.9162951494397,-53082.793887226,56.3090896877607,1006.41870136156,NaN,NaN,7240.96208860673,-662.832769125446,40.5976569051599,-15.842868435889,-37.3787809580809
0.564,1736.84328244693,555.534590394986,17.553937431453,-4.69297001108714,-16.9149860130715,-56433.9611140104,46.7550580326593,1006.74715784645,NaN,NaN,-1232.43878035731,-602.289648427645,40.5974360031457,-15.8425449698621,-37.3786781321572
0.565,4964.23235735332,449.512984580257,17.5531748885094,-4.69227919555093,-16.9143863210462,-54255.5781904588,33.0842019242935,1006.99878994557,NaN,NaN,-9579.00986944273,-482.597186504551,40.597528812557,-15.8413335137093,-37.3792923714966
0.566,7714.72231944055,298.807424624845,17.5526805895203,-4.69147496852063,-16.9140964434246,-46758.5144599327,16.6447702444926,1007.10546508248,NaN,NaN,-16975.1811197693,-315.452194869337,40.5981571049859,-15.8403658918556,-37.3803848125358
0.567,9713.48153418072,118.166263104287,17.551375964242,-4.69094713590433,-16.9128889668892,-34671.5980463527,-0.934589968010335,1007.06489678479,NaN,NaN,-22698.8199956718,-117.231673136277,40.5982389363287,-15.8400690764827,-37.3805994652773
0.568,10770.9817387775,-74.6960834836366,17.5508858254363,-4.69004408354839,-16.912630775603,-19180.119755336,-17.94630058059,1006.88962205811,NaN,NaN,-26196.9805506113,92.6423840642266,40.5995769422883,-15.8398859542728,-37.3821302342232
0.569,10783.468282896,-260.918800482029,17.5512920902259,-4.68938709496667,-16.9132345431022,-1803.42520944738,-32.7395162278255,1006.58767292576,NaN,NaN,-27120.4491199175,293.658316709855,40.6009258028632,-15.8401823624564,-37.3834695925047
0.57,9744.76842080522,-422.282465724571,17.5508748803922,-4.68825509800215,-16.913115419793,15758.3274225717,-43.8595037476001,1006.21783275678,NaN,NaN,-25374.5362669146,466.141969472171,40.6011102741488,-15.840104351106,-37.3837029952847
0.571,7760.67853624205,-542.965050697679,17.5510366222201,-4.68731679644857,-16.9135433237463,31787.957318739,-50.2082656847556,1005.79650395078,NaN,NaN,-21139.5501661457,593.173316382435,40.6024463493636,-15.841166049238,-37.3847041950771
0.572,5026.20940720614,-611.163227640634,17.5519249054272,-4.6874420146068,-16.9144303848949,44717.2255199874,-51.1686942542226,1005.35165218418,NaN,NaN,-14829.5301920236,662.331921894856,40.603600206138,-15.8426470107877,-37.3853298152025
0.573,1804.80668913021,-620.213010890039,17.552557799154,-4.68680775402979,-16.9152628820662,53278.1381207026,-46.6602219581491,1004.94629351031,NaN,NaN,-7053.99692846339,666.873232848189,40.6038503864861,-15.84291387615,-37.3854884429914
0.574,-1585.55875752018,-569.205777035143,17.5534596785035,-4.68654977685124,-16.9162702116614,56630.4955700916,-37.1239114448171,1004.61545400333,NaN,NaN,1421.52521806236,606.32968847996,40.6041229356906,-15.8438623077672,-37.3853825251152
0.575,-4811.27765039942,-463.138652834151,17.5541139445176,-4.68726013670209,-16.916752312072,54450.2806489758,-23.478970273343,1004.39368645056,NaN,NaN,9763.40054971192,486.617623107494,40.6038844399224,-15.8453383500868,-37.3844979126621
0.576,-7560.55579461422,-312.408472898632,17.5550663786139,-4.68762901194314,-16.9176384227802,46952.4373456117,-7.06526335837104,1004.2979359906,NaN,NaN,17159.5381664528,319.473736257003,40.6036366349118,-15.8458649514595,-37.384005562808
0.577,-9562.80728065275,-131.75055313554,17.55601475926,-4.68827058907247,-16.9184447604084,34865.4216958025,10.4922014758453,1004.33396039459,NaN,NaN,22886.1627906563,121.258351659695,40.6032921222977,-15.8462233386635,-37.3834794671368
0.578,-10619.4467142881,61.1531013743454,17.5560785407863,-4.68908376686286,-16.9182855856496,19372.6597571234,27.4805472830429,1004.50074986424,NaN,NaN,26380.9599064038,-88.6336486573883,40.6020061674469,-15.8463790829451,-37.3820167297191
0.579,-10630.5194217545,247.404123685559,17.5563783550633,-4.68995130715607,-16.9183562346536,1995.76885206665,42.2516479907143,1004.77234915748,NaN,NaN,27302.4552707477,-289.655771676274,40.6010446051237,-15.8462139554896,-37.3810423383845
0.58,-9594.68227597382,408.784450301587,17.5566496457624,-4.69099110576837,-16.9183494830215,-15566.0505590274,53.3482483278122,1005.13841640486,NaN,NaN,25559.2538809991,-462.132698629399,40.6002961247637,-15.8459167002208,-37.3803553935508
0.581,-7610.46612577515,529.504474976207,17.5561107827653,-4.69143873185628,-16.91766616416,-31597.5828021176,59.6707752618997,1005.56936562534,NaN,NaN,21322.8389095509,-589.175250238107,40.599160945731,-15.845000895712,-37.3795106457034
0.582,-4874.51292356681,597.733704583745,17.555555668656,-4.69186236622236,-16.9169726124891,-44527.3930620652,60.6102832325973,1005.98813944314,NaN,NaN,15010.2633357648,-658.343987816342,40.5984612697582,-15.8441969269958,-37.3790914979302
0.583,-1655.3085867688,606.800619710542,17.5549184937727,-4.69247740340182,-16.9161407874718,-53087.3778568647,56.0820649909127,1006.36751928379,NaN,NaN,7236.1889991421,-662.882684701455,40.5979754445177,-15.8433378062745,-37.3789279855635
0.584,1734.48525893315,555.827107748461,17.5541018118047,-4.69229272931193,-16.9153444943239,-56441.4232486573,46.5187552867103,1006.69613833997,NaN,NaN,-1239.9719855404,-602.345863035172,40.5977238606916,-15.8420711315896,-37.3791916034928
0.585,4961.70883338815,449.793070436995,17.5533284145078,-4.69192084271526,-16.9146450519442,-54262.8539271759,32.8491782487013,1006.92012018093,NaN,NaN,-9583.74565134829,-482.642248685696,40.5977775112728,-15.8413109861759,-37.3795720293059
0.586,7709.42088023039,299.081284710974,17.5523374368851,-4.69159112679788,-16.9137081149353,-46764.1081375158,16.4174584554622,1007.01398507219,NaN,NaN,-16979.042903862,-315.498743166437,40.5980048283421,-15.840758271409,-37.3800531490911
0.587,9710.58455239699,118.453551473982,17.5517545106648,-4.69087109400449,-16.9133028939375,-34677.6188113764,-1.16298932624662,1006.97853513125,NaN,NaN,-22706.5189044553,-117.290562147735,40.5989014893398,-15.8402068152412,-37.3812606822122
0.588,10768.5626403717,-74.4161452748897,17.5514551452224,-4.69008901277933,-16.9132091208901,-19186.6933604357,-18.1779999372287,1006.8141815867,NaN,NaN,-26203.0254463015,92.5941452121184,40.599810195885,-15.8400775772573,-37.3823023674085
0.589,10778.6369151005,-260.646764758643,17.5510000941352,-4.68917259450172,-16.9129910034656,-1809.98482262095,-32.9702177265981,1006.5383788279,NaN,NaN,-27123.5195620776,293.616982485241,40.6003758964658,-15.840111452812,-37.382902403329
0.59,9741.48754826977,-421.999662069242,17.5510669709541,-4.68838633898724,-16.9132783739674,15751.7747454626,-44.0870505005426,1006.18252859569,NaN,NaN,-25380.8872708407,466.086712569785,40.6014919153398,-15.8406339418306,-37.3838930834166
0.591,7758.26872963498,-542.686061850187,17.5514791437836,-4.68785254895688,-16.9138540437686,31782.2768424743,-50.4335191239669,1005.7827629914,NaN,NaN,-21146.7115831167,593.119580974154,40.6026101259682,-15.8415442434939,-37.3847218128315
0.592,5021.75346627976,-610.89286405806,17.5519021817042,-4.68719645935116,-16.914474852846,44711.4232284984,-51.3965032722409,1005.36960843521,NaN,NaN,-14833.4552633197,662.289367330302,40.6031838461553,-15.8421765683588,-37.3850769695828
0.593,1801.2243331302,-619.93406889831,17.5525980471845,-4.6869140322778,-16.9152751990638,53270.8244253714,-46.8902452417768,1004.9819200825,NaN,NaN,-7059.0126255464,666.824314140087,40.6036731934827,-15.8430684259394,-37.3852305015517
0.594,-1587.92688990883,-568.927786891605,17.5533774538258,-4.68707034879461,-16.9160406591474,56624.1631580454,-37.3485286049062,1004.67245534949,NaN,NaN,1414.90758665302,606.276315496511,40.6039160039835,-15.8441993559662,-37.3850149341544
0.595,-4815.40850075266,-462.869773512376,17.5542450814676,-4.68722244133535,-16.9168988341738,54445.4070056932,-23.7006574859237,1004.46593222678,NaN,NaN,9758.35825366796,486.5704309983,40.6038555117579,-15.845004409552,-37.3846080316618
0.596,-7564.40198582746,-312.133394220159,17.5550720146338,-4.68767229974967,-16.9176322766851,46945.8995078923,-7.29250957324071,1004.37137420788,NaN,NaN,17154.4041003118,319.4259037934,40.6035131321825,-15.84565464904,-37.3839605635716
0.597,-9565.21359590555,-131.473769173534,17.5555784312215,-4.6883789653335,-16.9179619556313,34858.1855600883,10.264880404291,1004.40500465469,NaN,NaN,22880.4532626042,121.208888769244,40.6028544270471,-15.8460978420098,-37.3830572693758
0.598,-10623.2143496195,61.4211886848668,17.5560972891384,-4.68915422185352,-16.9182855132949,19367.2314416302,27.259987216612,1004.56084652712,NaN,NaN,26376.0622647953,-88.6811759014789,40.6021112726521,-15.8462464713286,-37.3821871025055
0.599,-10634.5096974974,247.675529041462,17.556418315952,-4.69001361336751,-16.9183804305,1990.36120896038,42.0305558771406,1004.8236976538,NaN,NaN,27296.8200094553,-289.706084918603,40.6011401378834,-15.8460822567298,-37.3812019283623
0.6,-9597.28076985466,409.059268371793,17.5562677228866,-4.69071355732801,-16.9180301063915,-15572.8173784674,53.1227407965772,1005.17512764311,NaN,NaN,25553.3244550025,-462.18200916837,40.6001076593022,-15.8455889177491,-37.3802896430276
0.601,-7613.90799442155,529.772169036692,17.5560017031752,-4.69138468139275,-16.9175679568041,-31603.9784204519,59.4477405708155,1005.57106411239,NaN,NaN,21318.4721541575,-589.219909607507,40.5993623736053,-15.8450404037509,-37.3797126760869
0.602,-4878.47814957169,598.002244159976,17.5555471234597,-4.6919629698568,-16.9169358423299,-44532.9607433656,60.3912246036132,1005.96860229298,NaN,NaN,15005.134840923,-658.39346876359,40.5986491732457,-15.8442223061506,-37.3792848273688
0.603,-1658.13668977915,607.072923592074,17.5548504177259,-4.69213048761496,-16.9161663705441,-53093.187975722,55.861975698336,1006.33864907449,NaN,NaN,7229.69393102012,-662.93489929041,40.5980822543486,-15.8431018080725,-37.379144022167
0.604,1731.2366977163,556.094069380831,17.5540778524719,-4.69212385766934,-16.915366474154,-56447.6076946718,46.2968144578867,1006.6457921606,NaN,NaN,-1244.77078656619,-602.390883838718,40.5978717965627,-15.8422530285776,-37.3792751854376
0.605,4957.84072626382,450.059465533569,17.5532349737099,-4.69194600705948,-16.9145411025281,-54269.1324878105,32.6284851754095,1006.85513596431,NaN,NaN,-9588.03940672519,-482.687950708978,40.5978992606022,-15.8415368987458,-37.3796085193476
0.606,7706.44823162401,299.351209936495,17.5525154346184,-4.69144030182138,-16.9139346686973,-46770.0003423797,16.1996151626389,1006.94585848487,NaN,NaN,-16985.1357567499,-315.550825099134,40.5983190556285,-15.8407935380524,-37.3803794821214
0.607,9707.4457197444,118.719369236088,17.5519100144027,-4.69078911129621,-16.9134870049624,-34683.0414690765,-1.38029931147647,1006.91180208779,NaN,NaN,-22712.1416829107,-117.339069924612,40.5989679972278,-15.8403583329342,-37.3812687093973
0.608,10764.7629599858,-74.1517725225061,17.5513849898902,-4.6900235269437,-16.9131544775083,-19192.7478594484,-18.3976148509311,1006.75594178751,NaN,NaN,-26207.4156321341,92.5493873734373,40.5996358960341,-15.8402138960772,-37.3820553022043
0.609,10775.5693729581,-260.378976509264,17.5512073487582,-4.68923400850473,-16.9131890491589,-1816.49843598992,-33.1892923799546,1006.49409433185,NaN,NaN,-27128.7355800851,293.568268889218,40.6005403658933,-15.8403572901167,-37.3829768601161
0.61,9738.46071767445,-421.734932171075,17.5512763757457,-4.68850283426293,-16.9134633824926,15746.2432010601,-44.302174570018,1006.15803098161,NaN,NaN,-25386.4955952164,466.037106741093,40.6015292719086,-15.8408167401861,-37.3838561978495
0.611,7754.53982090954,-542.423705059143,17.5514958601226,-4.68779499784676,-16.9138873410598,31776.9923529306,-50.6487334950472,1005.77624041713,NaN,NaN,-21151.7243853203,593.07243855419,40.6023627832505,-15.8414486197415,-37.3844937000727
0.612,5018.56245501447,-610.627376622763,17.5519989625047,-4.68733868787986,-16.9145358672614,44705.0940509752,-51.6146810350703,1005.37946569239,NaN,NaN,-14838.5258879345,662.242057657834,40.6030583064558,-15.8422552833716,-37.3849072671571
0.613,1798.28808691034,-619.670316518373,17.5526686005622,-4.68714429298907,-16.9152846082429,53264.6235161565,-47.1064865408902,1005.0161074526,NaN,NaN,-7064.0641560005,666.776803059263,40.6035406159702,-15.8431480809547,-37.385052754245
0.614,-1591.51924146101,-568.667069785413,17.5534336385135,-4.68708838970132,-16.9160939619294,56618.9045953431,-37.5612536831531,1004.72430201993,NaN,NaN,1409.89689705426,606.228323468566,40.6037657743404,-15.8440388570919,-37.3849197906383
0.615,-4818.72039668832,-462.60678145234,17.5542290034442,-4.68732446182585,-16.9168538828864,54439.8384725354,-23.9147303502261,1004.52336888291,NaN,NaN,9752.90620406916,486.521511802566,40.6036911496799,-15.844897612969,-37.3844747804904
0.616,-7567.33064530558,-311.87091832956,17.5549333632045,-4.68781321250971,-16.9174493547689,46939.7067581138,-7.50827561463596,1004.43359294486,NaN,NaN,17149.3671627774,319.379193944196,40.6033546230523,-15.8455342375318,-37.3838394412953
0.617,-9568.6424655002,-131.214283564602,17.5555772116301,-4.68843719469702,-16.9179445531923,34852.354740875,10.0514595017606,1004.46622393695,NaN,NaN,22875.9342101328,121.162824062841,40.6028407043415,-15.84592583882,-37.3831152737803
0.618,-10626.57070567,61.6819145965038,17.5560325751078,-4.68918567157775,-16.9182096427405,19361.8237239644,27.0486688389362,1004.61543626619,NaN,NaN,26370.7254748942,-88.7305834354401,40.6020328583182,-15.846075408483,-37.3821744468754
0.619,-10637.4837760442,247.936332359097,17.5562032995737,-4.68995407822226,-16.918173809254,1984.78039251318,41.8183168899549,1004.86777383591,NaN,NaN,27291.3301663728,-289.754649249052,40.6010879701444,-15.845913634484,-37.3812167464875
0.62,-9600.59840871402,409.317510838801,17.5561884571677,-4.69070735081494,-16.9179495711684,-15578.7037351036,52.9096665153445,1005.19960959732,NaN,NaN,25548.82356328,-462.227177354145,40.6002718604013,-15.845557651988,-37.3804812413647
0.621,-7617.24810371152,530.031005372516,17.5559326410603,-4.69135797463835,-16.9175036944357,-31609.817458779,59.2362172512524,1005.57489972746,NaN,NaN,21313.7214069012,-589.267222623769,40.5994678258666,-15.8449601962203,-37.3798612106007
0.622,-4881.47562025116,598.26134084929,17.5554327424644,-4.6917844985398,-16.9168666423323,-44538.3790999622,60.1816711710023,1005.95531147147,NaN,NaN,14999.6328860974,-658.443012020293,40.5987237748258,-15.8440872466482,-37.3794231023595
0.623,-1661.38980088466,607.329722360908,17.5547908626419,-4.69203686408956,-16.91613053559,-53098.5590151942,55.6520244611748,1006.30800230182,NaN,NaN,7224.72275780415,-662.981746822083,40.5982486000856,-15.8432083640704,-37.3792795292659
0.624,1727.90542327601,556.351088217696,17.5540420122056,-4.69206056368743,-16.9153468375014,-56453.4842060982,46.0857015446075,1006.60011679402,NaN,NaN,-1249.32844301581,-602.436789762304,40.5980315651229,-15.8423879226722,-37.3793915395941
0.625,4954.84374851473,450.317004384473,17.5532814164277,-4.69179967706378,-16.9146298887859,-54274.9416550688,32.4189521742914,1006.79858579779,NaN,NaN,-9593.05335875257,-482.735956558764,40.5980870657401,-15.8415814740086,-37.3797936029583
0.626,7703.27159588573,299.606609168156,17.5525590340493,-4.69135038595203,-16.9140048539668,-46775.2056108557,15.9922985364574,1006.88431790216,NaN,NaN,-16990.2464060545,-315.598907704613,40.5984265970497,-15.8409314582698,-37.3804378343864
0.627,9704.11175038394,118.974477667152,17.551931656381,-4.69073597968836,-16.9135241992652,-34688.4183407568,-1.58849521599891,1006.85189501763,NaN,NaN,-22717.0048856761,-117.385982451153,40.598982538039,-15.8405257854374,-37.3812135432344
0.628,10761.7404760617,-73.895866621486,17.5515282782027,-4.69000657959113,-16.9133078723218,-19198.640090895,-18.6068134915978,1006.70352711052,NaN,NaN,-26212.2098504414,92.5026801130838,40.5997101331428,-15.8403793421456,-37.3820658229605
0.629,10772.4820911778,-260.124796031313,17.5513315517874,-4.68924546001678,-16.9133147625319,-1822.06654150368,-33.3963974769315,1006.45598347054,NaN,NaN,-27133.5086444773,293.521193508245,40.600544363117,-15.840500585015,-37.3829204824552
0.63,9735.15985837065,-421.481609411719,17.551339128868,-4.68850168181388,-16.9135288215133,15741.098806771,-44.507655590981,1006.13508103911,NaN,NaN,-25391.4486681262,465.9892650027,40.6014346008601,-15.8408967143535,-37.3837194903491
0.631,7751.46712094155,-542.169643264262,17.5516135527198,-4.68789198808806,-16.9139825887351,31771.53627324,-50.8553141344089,1005.76823938861,NaN,NaN,-21156.7461828321,593.024957398671,40.6022709635597,-15.84152958773,-37.3843596671041
0.632,5015.52842653844,-610.374458867878,17.5520932782742,-4.68745822588117,-16.9146006110063,44699.3833784627,-51.8215411344378,1005.39244893981,NaN,NaN,-14843.1442328589,662.196000002316,40.6029221213513,-15.8422682545301,-37.3847538622903
0.633,1795.05719789629,-619.418507482608,17.5527215376527,-4.68720377650423,-16.9153230573909,53259.2045599346,-47.3114452007624,1005.04879165415,NaN,NaN,-7068.6874945127,666.72995268337,40.6033837326691,-15.8430957808715,-37.3849045287066
0.634,-1594.61704150402,-568.414850447859,17.5534522628504,-4.68720544487933,-16.9160808540768,56613.7087756254,-37.7651441065045,1004.7687971638,NaN,NaN,1404.80775754618,606.179994554364,40.6036101560462,-15.8439986176525,-37.384767827392
0.635,-4821.74325786502,-462.3553423662,17.5542021870339,-4.68744835413059,-16.9167917274708,54434.4708083713,-24.1193104670992,1004.57666760912,NaN,NaN,9748.03846090939,486.474652833299,40.6035574387644,-15.8447830286006,-37.3843781205413
0.636,-7570.5028502735,-311.62054166176,17.5549173103466,-4.68788418989949,-16.9174130290419,46934.1476582077,-7.71292538214747,1004.49196583686,NaN,NaN,17144.9326412863,319.333467043907,40.6032743421788,-15.8453712513829,-37.3838213297154
0.637,-9571.72891024204,-130.963721584901,17.5555066473061,-4.68849407998862,-16.9178555646252,34846.9568507051,9.84833578618846,1004.52319355109,NaN,NaN,22871.1727552159,121.115385798712,40.6027316739203,-15.845777380047,-37.3830597812212
0.638,-10629.5805823409,61.9318122834666,17.5559099681962,-4.6892077731266,-16.9180762875647,19356.6966704982,26.8466485336955,1004.66588862564,NaN,NaN,26365.7230843671,-88.7784608171622,40.6019731685909,-15.8459257220833,-37.3821730667599
0.639,-10640.6238939095,248.185173356901,17.5561212957468,-4.68996110724574,-16.9180867642738,1979.51735014606,41.61574042432,1004.90677246642,NaN,NaN,27286.6953932287,-289.800913781221,40.6011616099157,-15.8458101587402,-37.3813405924354
0.64,-9603.67489459353,409.566477442826,17.5560893511648,-4.69067401030494,-16.917855970398,-15584.2290959261,52.7069332169293,1005.22249362997,NaN,NaN,25544.3055198763,-462.273410659756,40.6003386534478,-15.8454549551483,-37.380597320522
0.641,-7620.22685076479,530.279467760333,17.5558176473588,-4.69126653190647,-16.9174097188053,-31615.1186156172,59.0350916184006,1005.57909910902,NaN,NaN,21308.9604211628,-589.314559378733,40.5995333043437,-15.8448561696096,-37.379976424483
0.642,-4884.57781035981,598.508643742161,17.5553583592671,-4.69171191224462,-16.9168095826249,-44543.3991914198,59.9815793727279,1005.94211371156,NaN,NaN,14994.8484062454,-658.49022311489,40.598861699657,-15.8440915534878,-37.3795710803718
0.643,-1664.47271810084,607.57700145019,17.5547389944896,-4.69194694188364,-16.9161016507705,-53103.8175684302,55.4512101762886,1006.2796371567,NaN,NaN,7220.09135787391,-663.028211626479,40.5984021003156,-15.8432640253326,-37.3794226563562
0.644,1724.94650618474,556.598127012801,17.5540252541044,-4.69193385068143,-16.9153645944321,-56458.9293515481,45.8849818554027,1006.5570889472,NaN,NaN,-1253.87151554996,-602.483108868204,40.5981827069198,-15.8424436614053,-37.3795320722402
0.645,4951.79893531958,450.562909376195,17.5532856215513,-4.69170670257086,-16.9146600417747,-54280.0965361538,32.2198990353606,1006.74498387802,NaN,NaN,-9597.65667142316,-482.782808411556,40.598221522173,-15.8416878214092,-37.3798945655608
0.646,7700.19426570606,299.852198716607,17.552588387003,-4.69127648993312,-16.9140558110275,-46780.2061677755,15.7939202014998,1006.82703658825,NaN,NaN,-16994.9880430313,-315.646118918107,40.5985290908802,-15.8410690722837,-37.3804908339923
0.647,9701.14778678705,119.219961471168,17.5520198685846,-4.69067724427067,-16.913632030326,-34693.6494971213,-1.78749034476331,1006.79615276153,NaN,NaN,-22721.6374264095,-117.432471126404,40.5990567243714,-15.8406720095881,-37.3812321518884
0.648,10758.7446571633,-73.6513050403207,17.5516172072374,-4.68997825948031,-16.9134080100669,-19203.9440219834,-18.8054142589343,1006.65514703354,NaN,NaN,-26216.6233764751,92.456719299255,40.5997289620548,-15.8405217864141,-37.3820259125486
0.649,10769.4373201383,-259.880751860018,17.551415423933,-4.68924210964791,-16.9134027274401,-1827.14739984422,-33.5935747739733,1006.41948568947,NaN,NaN,-27138.0737849375,293.474326633992,40.6005316951625,-15.8406303950049,-37.3828517186523
0.65,9732.19252015125,-421.237739813276,17.5514531385321,-4.68854902117635,-16.913634007809,15736.1143488992,-44.7043239958765,1006.11234192894,NaN,NaN,-25396.189912367,465.942063809153,40.6013897421863,-15.8410062228424,-37.3836243674256
0.651,7748.49494058414,-541.926520539044,17.5517121007799,-4.68796110708697,-16.9140656947732,31766.3980282392,-51.0523558241798,1005.76251808046,NaN,NaN,-21161.2424876802,592.978876363224,40.6021576075625,-15.8415708842878,-37.3842190544009
0.652,5012.51921048892,-610.131871454445,17.5521649008858,-4.68752934195857,-16.9146552248683,44694.1725297817,-52.0181679838928,1005.40561736075,NaN,NaN,-14847.5037012603,662.150039438338,40.6027870601688,-15.8422714568218,-37.3846058176595
0.653,1792.10666072217,-619.176165699873,17.552773650515,-4.68731005453686,-16.9153476842437,53254.1735224306,-47.5068127771919,1005.07824497202,NaN,NaN,-7073.27851078033,666.682978477065,40.6032481503801,-15.843094593129,-37.3847577773952
0.654,-1597.57042702064,-568.173224803322,17.5534733263962,-4.6873137724791,-16.9160726948908,56608.7968796572,-37.9599818140399,1004.81074841493,NaN,NaN,1400.18554026842,606.133206617362,40.6034695671283,-15.8439277515591,-37.3846451673958
0.655,-4824.73265178705,-462.114259886697,17.5541990124947,-4.68753577046916,-16.916764211008,54429.4010696584,-24.3144774743814,1004.62752098558,NaN,NaN,9743.63885310477,486.428737361079,40.6034374915262,-15.8446565293856,-37.3843014592231
0.656,-7573.43361304253,-311.379666597542,17.5548731631708,-4.68796478332326,-16.9173448852158,46928.9988702629,-7.90766633959827,1004.54711562063,NaN,NaN,17140.5481470471,319.28733293714,40.6031602301985,-15.845243677187,-37.3837514635669
0.657,-9574.65050157069,-130.723527037284,17.5554327550489,-4.68855065267223,-16.917763208958,34842.0180474366,9.65485854888572,1004.57708660971,NaN,NaN,22866.6527878615,121.068668488399,40.6026468971272,-15.845639153239,-37.3830262937357
0.658,-10632.5510246366,62.1713596808005,17.5558330033784,-4.6892362970212,-16.9179885149863,19351.8463994181,26.6535988873481,1004.71349513649,NaN,NaN,26361.2141669391,-88.8249585681486,40.6019604861698,-15.8457902528767,-37.3822167157371
0.659,-10643.5485536341,248.424527812369,17.5560209441723,-4.68995451605276,-16.9179844552941,1974.48564125015,41.4223687313618,1004.94346061719,NaN,NaN,27282.307371466,-289.846896543731,40.6011863988252,-15.8456895494561,-37.3814186420795
0.66,-9606.56521360477,409.80529121647,17.5559815282684,-4.69063171968855,-16.9177558054003,-15589.2822433697,52.5141359883231,1005.24363332173,NaN,NaN,25539.9644011775,-462.319427204793,40.6003890004238,-15.8453520665908,-37.3806956178122
0.661,-7623.16334301535,530.517558711504,17.5557306069447,-4.69121106353457,-16.9173347753417,-31619.9684987829,58.8434721559357,1005.58319564113,NaN,NaN,21304.5326578529,-589.36103086744,40.5996269709038,-15.8447965522276,-37.3801034294323
